ID	SRS012849	SRS012969	SRS013098	SRS013638	SRS013639	SRS016437	SRS016438	SRS017916	SRS020622	SRS021153	SRS021219	SRS024663	SRS043667	SRS045528	SRS045739	SRS049402	SRS049896	SRS050026	SRS053356	SRS053573	SRS053649	SRS054352	SRS055533	SRS056273	SRS058070	SRS063489	SRS063518	SRS064973	SRS074670	SRS074964	SRS075078	SRS075341	SRS075963	SRS076929	SRS077086	SRS077194	SRS077294	SRS077335	SRS077502	SRS077552	SRS077753	SRS077849	SRS078242	SRS078419	SRS078665	SRS097889	SRS098514	SRS098571	SRS098644	SRS098717	SRS098827	SRS101376	SRS101433	SRS103987	SRS104311	SRS104400	SRS104485	SRS105153	SRS140492	SRS140513	SRS140645	SRS142503	SRS142505	SRS142599	SRS142712	SRS142890	SRS143070	SRS143181	SRS143342	SRS143417	SRS143598	SRS143780	SRS143876	SRS143991	SRS144362	SRS144506	SRS144537	SRS145497	SRS146764	SRS146812	SRS146813	SRS147022	SRS147088	SRS147139	SRS147346	SRS147445	SRS147652	SRS147766	SRS147919	SRS148196	SRS148424	SRS148721
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_aerogenes|t__Enterobacter_aerogenes_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae	0.71726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00246	0.0	0.0	0.0	0.0	0.00158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae|t__Enterobacter_cloacae_unclassified	0.71726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00246	0.0	0.0	0.0	0.0	0.00158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	0.05751	0.00132	0.11116	0.07269	0.00523	0.10272	0.11059	0.01737	0.0	1.10175	0.00114	0.0	0.02422	0.15051	0.00395	5.4531	0.02224	0.00159	0.00987	0.00137	0.0	0.0	0.00722	0.0	0.00177	0.0	0.01718	0.0	0.02839	0.03306	0.00121	0.01787	0.0	0.2676	0.00236	0.01033	0.0257	0.09518	0.39458	0.005	0.20973	0.01755	0.12103	0.03077	0.00822	0.18362	0.0403	0.0114	0.01437	0.33702	0.22848	0.00159	0.01222	0.01376	0.03959	0.08071	0.00736	0.01121	0.67932	0.03196	0.01097	0.01112	0.76817	0.33201	0.15482	0.57466	0.03975	0.00446	0.17555	0.00414	0.01296	0.00461	0.00499	0.01109	0.80574	0.01568	0.00811	0.0	0.00302	0.07932	0.02493	2.64922	0.0	0.01995	0.0182	0.04276	0.0011	0.02638	0.06189	0.41439	0.03562	0.2762
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	0.0	0.0	0.08123	0.06239	0.0	0.10107	0.07325	0.0037	0.0	1.00136	0.0	0.0	0.01679	0.15051	0.00138	3.63346	0.01278	0.0	0.00987	0.0009	0.0	0.0	0.0	0.0	0.0	0.0	0.01718	0.0	0.02839	0.03027	0.00121	0.00743	0.0	0.19541	0.0	0.00895	0.01687	0.09518	0.28609	0.005	0.17572	0.00882	0.07282	0.01412	0.00179	0.18123	0.0403	0.0114	0.01229	0.23076	0.22848	0.0	0.0	0.01317	0.03959	0.08071	0.00481	0.00816	0.54298	0.00914	0.01097	0.01112	0.65489	0.30076	0.10105	0.3988	0.0	0.0	0.17555	0.00414	0.01296	0.00461	0.00282	0.00286	0.76759	0.00713	0.0	0.0	0.0	0.05378	0.02493	2.64922	0.0	0.01061	0.0182	0.0	0.00072	0.02638	0.05387	0.41439	0.02322	0.26086
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__Escherichia_coli_unclassified	0.0	0.0	0.08123	0.06239	0.0	0.10107	0.07325	0.0037	0.0	1.00136	0.0	0.0	0.01679	0.15051	0.00138	3.63346	0.01278	0.0	0.00987	0.0009	0.0	0.0	0.0	0.0	0.0	0.0	0.01718	0.0	0.02839	0.03027	0.00121	0.00743	0.0	0.19541	0.0	0.00895	0.01687	0.09518	0.28609	0.005	0.17572	0.00882	0.07282	0.01412	0.00179	0.18123	0.0403	0.0114	0.01229	0.23076	0.22848	0.0	0.0	0.01317	0.03959	0.08071	0.00481	0.00816	0.54298	0.00914	0.01097	0.01112	0.65489	0.30076	0.10105	0.3988	0.0	0.0	0.17555	0.00414	0.01296	0.00461	0.00282	0.00286	0.76759	0.00713	0.0	0.0	0.0	0.05378	0.02493	2.64922	0.0	0.01061	0.0182	0.0	0.00072	0.02638	0.05387	0.41439	0.02322	0.26086
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified	0.05751	0.00132	0.02993	0.0103	0.00523	0.00165	0.03735	0.01366	0.0	0.10039	0.00114	0.0	0.00743	0.0	0.00257	1.81964	0.00946	0.00159	0.0	0.00047	0.0	0.0	0.00722	0.0	0.00177	0.0	0.0	0.0	0.0	0.00279	0.0	0.01043	0.0	0.07219	0.00236	0.00139	0.00883	0.0	0.10849	0.0	0.034	0.00874	0.04821	0.01665	0.00643	0.00238	0.0	0.0	0.00208	0.10626	0.0	0.00159	0.01222	0.00059	0.0	0.0	0.00254	0.00304	0.13635	0.02282	0.0	0.0	0.11329	0.03125	0.05377	0.17586	0.03975	0.00446	0.0	0.0	0.0	0.0	0.00217	0.00823	0.03815	0.00855	0.00811	0.0	0.00302	0.02554	0.0	0.0	0.0	0.00934	0.0	0.04276	0.00037	0.0	0.00801	0.0	0.0124	0.01534
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	0.01994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.01841	0.0	0.0	0.0	0.0	0.0	0.0	0.00621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00332	0.0	0.00534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00739	0.0	0.0	0.0	0.0	0.0	0.0	0.00666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143	0.0	0.0	0.00476
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca|t__Klebsiella_oxytoca_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	0.0087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01816	0.0	0.0	0.0	0.0	0.0	0.0	0.00621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae|t__Klebsiella_pneumoniae_unclassified	0.0087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01816	0.0	0.0	0.0	0.0	0.0	0.0	0.00621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_unclassified	0.01124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00159	0.0	0.0	0.0	0.0	0.0	0.0	0.00666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5e-05	0.0	0.0	0.00476
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea	0.0	0.0	0.0	0.0	0.0	0.0	0.00341	0.04461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00201	0.0	0.0	0.0	0.0	0.00163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_agglomerans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_agglomerans|t__Pantoea_agglomerans_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.00341	0.03709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00201	0.0	0.0	0.0	0.0	0.00163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia|s__Serratia_proteamaculans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia|s__Serratia_proteamaculans|t__GCF_000018085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.04251	0.22407	0.02879	0.00289	0.05289	0.00995	0.03682	0.13378	0.01734	0.04704	0.01172	0.14644	0.85581	0.08656	0.34958	0.00975	0.9494	0.01565	0.03182	0.02637	0.0211	0.04516	0.09894	0.13072	1.34228	0.00913	0.04514	0.25786	0.22575	0.05252	0.01977	0.45649	0.13119	0.11208	0.00848	9e-05	0.0032	0.02776	0.38036	0.02008	0.04515	0.29725	0.31282	0.35982	0.02563	0.00653	0.00075	0.05709	0.404	0.00152	0.0	0.31695	0.02685	0.0	0.00332	0.0	0.0	0.00193	0.02003	0.12108	0.14721	0.10428	0.0	0.01249	0.00765	0.12376	0.02649	0.24383	0.0	0.00613	0.0	0.00886	0.00063	0.01111	0.0	0.01349	0.02183	0.09563	0.04618	0.00348	0.0	0.0	3.00403	0.00076	0.0142	0.0	0.0	0.01136	1.34905	0.00739	0.02813	0.01766
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.04251	0.22407	0.02879	0.00289	0.05289	0.00995	0.03682	0.13378	0.01734	0.04704	0.01172	0.14644	0.85581	0.08656	0.34958	0.00975	0.9494	0.01565	0.03182	0.02637	0.0211	0.04516	0.09894	0.13072	1.34228	0.00913	0.04514	0.25786	0.22575	0.05252	0.01977	0.45649	0.13119	0.11208	0.00848	9e-05	0.0032	0.02776	0.38036	0.02008	0.04515	0.29725	0.31282	0.35982	0.02563	0.00653	0.00075	0.05709	0.404	0.00152	0.0	0.31695	0.02685	0.0	0.00332	0.0	0.0	0.00193	0.02003	0.12108	0.14721	0.10428	0.0	0.01249	0.00765	0.12376	0.02649	0.24383	0.0	0.00613	0.0	0.00886	0.00063	0.01111	0.0	0.01349	0.02183	0.09563	0.04618	0.00348	0.0	0.0	3.00403	0.00076	0.0142	0.0	0.0	0.01136	1.34905	0.00739	0.02813	0.01766
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus	0.0	0.00348	0.0	0.0	0.0	0.0	0.00147	0.0	0.0	0.0	0.0	0.0	0.00143	0.00081	0.00497	0.0	0.00254	0.0	0.0	0.0	0.0	0.0	0.0	0.00292	0.01728	0.0	0.00194	0.0	0.00179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00313	0.00181	0.00169	0.0	0.0	0.0	0.0	0.0	0.00079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.01358	0.0	0.0	0.0	0.0	0.0	0.00709	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus|s__Actinobacillus_unclassified	0.0	0.00348	0.0	0.0	0.0	0.0	0.00147	0.0	0.0	0.0	0.0	0.0	0.00143	0.00081	0.00497	0.0	0.00254	0.0	0.0	0.0	0.0	0.0	0.0	0.00292	0.01728	0.0	0.00194	0.0	0.00179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00313	0.00181	0.00169	0.0	0.0	0.0	0.0	0.0	0.00079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.01358	0.0	0.0	0.0	0.0	0.0	0.00709	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter	0.0	0.0	0.00115	0.0	0.00263	0.0	0.0	0.00799	0.0	0.0	0.0	0.0	0.0	0.00207	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00147	0.0	0.00149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009	0.0	0.0	0.00208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01063	0.0	0.0	0.0	0.0	0.0	0.86495	0.0	0.0	0.0	0.0	0.0	0.00064	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_aphrophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135	0.0	0.0	0.0	0.0	0.0	0.84433	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_aphrophilus|t__Aggregatibacter_aphrophilus_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135	0.0	0.0	0.0	0.0	0.0	0.84433	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_segnis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00249	0.0	0.0	0.0	0.0	0.0	0.02062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
